"time","log.status.actuals","log.status.forecasts"
6225,1.94591014905531;1.94591014905531;1.94591014905531,
6226,1.94591014905531;1.94591014905531;1.94591014905531,
6227,1.94591014905531;1.94591014905531;1.94591014905531,
6228,1.94591014905531;1.94591014905531;1.94591014905531,
6229,1.94591014905531;1.94591014905531;1.94591014905531,
6230,1.94591014905531;1.94591014905531;1.94591014905531,
6231,1.94591014905531;1.94591014905531;1.94591014905531,
6232,1.94591014905531;1.94591014905531;1.94591014905531,
6233,1.94591014905531;1.94591014905531;1.94591014905531,
6234,1.94591014905531;1.94591014905531;1.94591014905531,
6235,2.07944154167984;2.07944154167984;2.07944154167984,
6236,2.07944154167984;2.07944154167984;2.07944154167984,
6237,2.07944154167984;2.07944154167984;2.07944154167984,
6238,2.07944154167984;2.07944154167984;2.07944154167984,
6239,2.07944154167984;2.07944154167984;2.07944154167984,
6240,2.07944154167984;2.07944154167984;2.07944154167984,
6241,2.07944154167984;2.07944154167984;2.07944154167984,
6242,2.07944154167984;2.07944154167984;2.07944154167984,
6243,2.07944154167984;2.07944154167984;2.07944154167984,
6244,2.07944154167984;2.07944154167984;2.07944154167984,
6245,1.94591014905531;1.94591014905531;1.94591014905531,
6246,1.94591014905531;1.94591014905531;1.94591014905531,
6247,1.94591014905531;1.94591014905531;1.94591014905531,
6248,1.94591014905531;1.94591014905531;1.94591014905531,
6249,1.94591014905531;1.94591014905531;1.94591014905531,
6250,1.94591014905531;1.94591014905531;1.94591014905531,
6251,1.79175946922805;1.79175946922805;1.79175946922805,
6252,1.6094379124341;1.6094379124341;1.6094379124341,
6253,1.6094379124341;1.6094379124341;1.6094379124341,
6254,1.6094379124341;1.6094379124341;1.6094379124341,
6255,1.6094379124341;1.6094379124341;1.6094379124341,
6256,1.38629436111989;1.38629436111989;1.38629436111989,
6257,1.38629436111989;1.38629436111989;1.38629436111989,
6258,1.38629436111989;1.38629436111989;1.38629436111989,
6259,1.38629436111989;1.38629436111989;1.38629436111989,
6260,1.38629436111989;1.38629436111989;1.38629436111989,
6261,1.38629436111989;1.38629436111989;1.38629436111989,
6262,1.38629436111989;1.38629436111989;1.38629436111989,
6263,1.38629436111989;1.38629436111989;1.38629436111989,
6264,1.38629436111989;1.38629436111989;1.38629436111989,
6265,1.38629436111989;1.38629436111989;1.38629436111989,
6266,1.38629436111989;1.38629436111989;1.38629436111989,
6267,1.6094379124341;1.6094379124341;1.6094379124341,
6268,1.79175946922805;1.79175946922805;1.79175946922805,
6269,1.6094379124341;1.6094379124341;1.6094379124341,
6270,1.6094379124341;1.6094379124341;1.6094379124341,
6271,1.79175946922805;1.79175946922805;1.79175946922805,
6272,1.79175946922805;1.79175946922805;1.79175946922805,
6273,1.79175946922805;1.79175946922805;1.79175946922805,
6274,1.79175946922805;1.79175946922805;1.79175946922805,
6275,1.79175946922805;1.79175946922805;1.79175946922805,
6276,1.79175946922805;1.79175946922805;1.79175946922805,
6277,1.79175946922805;1.79175946922805;1.79175946922805,
6278,1.79175946922805;1.79175946922805;1.79175946922805,
6279,1.79175946922805;1.79175946922805;1.79175946922805,
6280,1.79175946922805;1.79175946922805;1.79175946922805,
6281,1.79175946922805;1.79175946922805;1.79175946922805,
6282,1.79175946922805;1.79175946922805;1.79175946922805,
6283,1.79175946922805;1.79175946922805;1.79175946922805,
6284,1.79175946922805;1.79175946922805;1.79175946922805,
6285,1.79175946922805;1.79175946922805;1.79175946922805,
6286,1.79175946922805;1.79175946922805;1.79175946922805,
6287,1.79175946922805;1.79175946922805;1.79175946922805,
6288,1.79175946922805;1.79175946922805;1.79175946922805,
6289,1.94591014905531;1.94591014905531;1.94591014905531,
6290,1.94591014905531;1.94591014905531;1.94591014905531,
6291,1.94591014905531;1.94591014905531;1.94591014905531,
6292,1.94591014905531;1.94591014905531;1.94591014905531,
6293,1.94591014905531;1.94591014905531;1.94591014905531,
6294,1.94591014905531;1.94591014905531;1.94591014905531,
6295,1.94591014905531;1.94591014905531;1.94591014905531,
6296,1.94591014905531;1.94591014905531;1.94591014905531,
6297,1.94591014905531;1.94591014905531;1.94591014905531,
6298,1.94591014905531;1.94591014905531;1.94591014905531,
6299,1.94591014905531;1.94591014905531;1.94591014905531,
6300,1.94591014905531;1.94591014905531;1.94591014905531,
6301,1.94591014905531;1.94591014905531;1.94591014905531,
6302,1.79175946922805;1.79175946922805;1.79175946922805,
6303,1.79175946922805;1.79175946922805;1.79175946922805,
6304,1.79175946922805;1.79175946922805;1.79175946922805,
6305,1.79175946922805;1.79175946922805;1.79175946922805,
6306,1.79175946922805;1.79175946922805;1.79175946922805,
6307,1.79175946922805;1.79175946922805;1.79175946922805,
6308,1.79175946922805;1.79175946922805;1.79175946922805,
6309,1.79175946922805;1.79175946922805;1.79175946922805,
6310,1.79175946922805;1.79175946922805;1.79175946922805,
6311,1.94591014905531;1.94591014905531;1.94591014905531,
6312,1.94591014905531;1.94591014905531;1.94591014905531,
6313,1.6094379124341;1.6094379124341;1.6094379124341,
6314,1.6094379124341;1.6094379124341;1.6094379124341,
6315,1.6094379124341;1.6094379124341;1.6094379124341,
6316,1.6094379124341;1.6094379124341;1.6094379124341,
6317,1.79175946922805;1.79175946922805;1.79175946922805,
6318,1.79175946922805;1.79175946922805;1.79175946922805,
6319,1.79175946922805;1.79175946922805;1.79175946922805,
6320,2.07944154167984;2.07944154167984;2.07944154167984,
6321,2.07944154167984;2.07944154167984;2.07944154167984,
6322,1.94591014905531;1.94591014905531;1.94591014905531,
6323,1.94591014905531;1.94591014905531;1.94591014905531,
6324,1.94591014905531;1.94591014905531;1.94591014905531,
6325,1.94591014905531;1.94591014905531;1.94591014905531,
6326,1.94591014905531;1.94591014905531;1.94591014905531,
6327,1.94591014905531;1.94591014905531;1.94591014905531,
6328,1.94591014905531;1.94591014905531;1.94591014905531,
6329,1.79175946922805;1.79175946922805;1.79175946922805,
6330,1.6094379124341;1.6094379124341;1.6094379124341,
6331,1.6094379124341;1.6094379124341;1.6094379124341,
6332,1.6094379124341;1.6094379124341;1.6094379124341,
6333,1.6094379124341;1.6094379124341;1.6094379124341,
6334,1.6094379124341;1.6094379124341;1.6094379124341,
6335,1.6094379124341;1.6094379124341;1.6094379124341,
6336,1.6094379124341;1.6094379124341;1.6094379124341,
6337,1.6094379124341;1.6094379124341;1.6094379124341,
6338,1.6094379124341;1.6094379124341;1.6094379124341,
6339,1.6094379124341;1.6094379124341;1.6094379124341,
6340,1.6094379124341;1.6094379124341;1.6094379124341,
6341,1.6094379124341;1.6094379124341;1.6094379124341,
6342,1.6094379124341;1.6094379124341;1.6094379124341,
6343,1.38629436111989;1.38629436111989;1.38629436111989,
6344,1.09861228866811;1.09861228866811;1.09861228866811,
6345,1.09861228866811;1.09861228866811;1.09861228866811,
6346,1.09861228866811;1.09861228866811;1.09861228866811,
6347,1.38629436111989;1.38629436111989;1.38629436111989,
6348,1.38629436111989;1.38629436111989;1.38629436111989,
6349,1.38629436111989;1.38629436111989;1.38629436111989,
6350,1.38629436111989;1.38629436111989;1.38629436111989,
6351,1.38629436111989;1.38629436111989;1.38629436111989,
6352,1.38629436111989;1.38629436111989;1.38629436111989,
6353,1.38629436111989;1.38629436111989;1.38629436111989,
6354,1.09861228866811;1.09861228866811;1.09861228866811,
6355,1.09861228866811;1.09861228866811;1.09861228866811,
6356,1.09861228866811;1.09861228866811;1.09861228866811,
6357,1.09861228866811;1.09861228866811;1.09861228866811,
6358,1.38629436111989;1.38629436111989;1.38629436111989,
6359,1.94591014905531;1.94591014905531;1.94591014905531,
6360,1.94591014905531;1.94591014905531;1.94591014905531,
6361,1.94591014905531;1.94591014905531;1.94591014905531,
6362,1.94591014905531;1.94591014905531;1.94591014905531,
6363,2.07944154167984;2.07944154167984;2.07944154167984,
6364,2.07944154167984;2.07944154167984;2.07944154167984,
6365,2.07944154167984;2.07944154167984;2.07944154167984,
6366,2.07944154167984;2.07944154167984;2.07944154167984,
6367,2.07944154167984;2.07944154167984;2.07944154167984,
6368,2.07944154167984;2.07944154167984;2.07944154167984,
6369,2.07944154167984;2.07944154167984;2.07944154167984,
6370,2.07944154167984;2.07944154167984;2.07944154167984,
6371,2.07944154167984;2.07944154167984;2.07944154167984,
6372,2.07944154167984;2.07944154167984;2.07944154167984,
6373,2.07944154167984;2.07944154167984;2.07944154167984,
6374,2.07944154167984;2.07944154167984;2.07944154167984,
6375,2.07944154167984;2.07944154167984;2.07944154167984,
6376,2.07944154167984;2.07944154167984;2.07944154167984,
6377,2.07944154167984;2.07944154167984;2.07944154167984,
6378,2.07944154167984;2.07944154167984;2.07944154167984,
6379,1.94591014905531;1.94591014905531;1.94591014905531,
6380,1.94591014905531;1.94591014905531;1.94591014905531,
6381,1.79175946922805;1.79175946922805;1.79175946922805,
6382,1.79175946922805;1.79175946922805;1.79175946922805,
6383,1.79175946922805;1.79175946922805;1.79175946922805,
6384,1.79175946922805;1.79175946922805;1.79175946922805,
6385,1.94591014905531;1.94591014905531;1.94591014905531,
6386,1.94591014905531;1.94591014905531;1.94591014905531,
6387,1.94591014905531;1.94591014905531;1.94591014905531,
6388,1.79175946922805;1.79175946922805;1.79175946922805,
6389,1.6094379124341;1.6094379124341;1.6094379124341,
6390,1.6094379124341;1.6094379124341;1.6094379124341,
6391,1.79175946922805;1.79175946922805;1.79175946922805,
6392,1.94591014905531;1.94591014905531;1.94591014905531,
6393,2.07944154167984;2.07944154167984;2.07944154167984,
6394,2.30258509299405;2.30258509299405;2.30258509299405,
6395,2.30258509299405;2.30258509299405;2.30258509299405,
6396,2.19722457733622;2.19722457733622;2.19722457733622,
6397,2.19722457733622;2.19722457733622;2.19722457733622,
6398,2.19722457733622;2.19722457733622;2.19722457733622,
6399,2.19722457733622;2.19722457733622;2.19722457733622,
6400,2.19722457733622;2.19722457733622;2.19722457733622,
6401,2.19722457733622;2.19722457733622;2.19722457733622,
6402,2.19722457733622;2.19722457733622;2.19722457733622,
6403,2.19722457733622;2.19722457733622;2.19722457733622,
6404,2.30258509299405;2.30258509299405;2.30258509299405,
6405,2.30258509299405;2.30258509299405;2.30258509299405,
6406,2.30258509299405;2.30258509299405;2.30258509299405,
6407,2.30258509299405;2.30258509299405;2.30258509299405,
6408,2.39789527279837;2.39789527279837;2.39789527279837,
6409,2.30258509299405;2.30258509299405;2.30258509299405,
6410,2.30258509299405;2.30258509299405;2.30258509299405,
6411,2.30258509299405;2.30258509299405;2.30258509299405,
6412,2.30258509299405;2.30258509299405;2.30258509299405,
6413,2.39789527279837;2.39789527279837;2.39789527279837,
6414,2.39789527279837;2.39789527279837;2.39789527279837,
6415,2.484906649788;2.484906649788;2.484906649788,
6416,2.484906649788;2.484906649788;2.484906649788,
6417,2.484906649788;2.484906649788;2.484906649788,
6418,2.484906649788;2.484906649788;2.484906649788,
6419,2.484906649788;2.484906649788;2.484906649788,
6420,2.484906649788;2.484906649788;2.484906649788,
6421,2.484906649788;2.484906649788;2.484906649788,
6422,2.484906649788;2.484906649788;2.484906649788,
6423,2.56494935746154;2.56494935746154;2.56494935746154,
6424,2.56494935746154;2.56494935746154;2.56494935746154,
6425,2.63905732961526;2.63905732961526;2.63905732961526,
6426,2.70805020110221;2.70805020110221;2.70805020110221,
6427,2.70805020110221;2.70805020110221;2.70805020110221,
6428,2.70805020110221;2.70805020110221;2.70805020110221,
6429,2.70805020110221;2.70805020110221;2.70805020110221,
6430,2.70805020110221;2.70805020110221;2.70805020110221,
6431,2.70805020110221;2.70805020110221;2.70805020110221,
6432,2.63905732961526;2.63905732961526;2.63905732961526,
6433,2.63905732961526;2.63905732961526;2.63905732961526,
6434,2.63905732961526;2.63905732961526;2.63905732961526,
6435,2.63905732961526;2.63905732961526;2.63905732961526,
6436,2.70805020110221;2.70805020110221;2.70805020110221,
6437,2.63905732961526;2.63905732961526;2.63905732961526,
6438,2.63905732961526;2.63905732961526;2.63905732961526,
6439,2.63905732961526;2.63905732961526;2.63905732961526,
6440,2.63905732961526;2.63905732961526;2.63905732961526,
6441,2.70805020110221;2.70805020110221;2.70805020110221,
6442,2.70805020110221;2.70805020110221;2.70805020110221,
6443,2.77258872223978;2.77258872223978;2.77258872223978,
6444,2.70805020110221;2.70805020110221;2.70805020110221,
6445,2.70805020110221;2.70805020110221;2.70805020110221,
6446,2.70805020110221;2.70805020110221;2.70805020110221,
6447,2.63905732961526;2.63905732961526;2.63905732961526,
6448,2.63905732961526;2.63905732961526;2.63905732961526,
6449,2.63905732961526;2.63905732961526;2.63905732961526,
6450,2.56494935746154;2.56494935746154;2.56494935746154,
6451,2.56494935746154;2.56494935746154;2.56494935746154,
6452,2.63905732961526;2.63905732961526;2.63905732961526,
6453,2.63905732961526;2.63905732961526;2.63905732961526,
6454,2.70805020110221;2.70805020110221;2.70805020110221,
6455,2.70805020110221;2.70805020110221;2.70805020110221,
6456,2.77258872223978;2.77258872223978;2.77258872223978,
6457,2.89037175789616;2.89037175789616;2.89037175789616,
6458,2.99573227355399;2.99573227355399;2.99573227355399,
6459,3.04452243772342;3.04452243772342;3.04452243772342,
6460,3.04452243772342;3.04452243772342;3.04452243772342,
6461,3.04452243772342;3.04452243772342;3.04452243772342,
6462,3.04452243772342;3.04452243772342;3.04452243772342,
6463,3.13549421592915;3.13549421592915;3.13549421592915,
6464,3.17805383034795;3.17805383034795;3.17805383034795,
6465,3.25809653802148;3.25809653802148;3.25809653802148,
6466,3.29583686600433;3.29583686600433;3.29583686600433,
6467,3.29583686600433;3.29583686600433;3.29583686600433,
6468,3.29583686600433;3.29583686600433;3.29583686600433,
6469,3.29583686600433;3.29583686600433;3.29583686600433,
6470,3.29583686600433;3.29583686600433;3.29583686600433,
6471,3.3322045101752;3.3322045101752;3.3322045101752,
6472,3.3322045101752;3.3322045101752;3.3322045101752,
6473,3.3322045101752;3.3322045101752;3.3322045101752,
6474,3.3322045101752;3.3322045101752;3.3322045101752,
6475,3.3322045101752;3.3322045101752;3.3322045101752,
6476,3.3322045101752;3.3322045101752;3.3322045101752,
6477,3.36729582998647;3.36729582998647;3.36729582998647,
6478,3.36729582998647;3.36729582998647;3.36729582998647,
6479,3.36729582998647;3.36729582998647;3.36729582998647,
6480,3.36729582998647;3.36729582998647;3.36729582998647,
6481,3.36729582998647;3.36729582998647;3.36729582998647,
6482,3.36729582998647;3.36729582998647;3.36729582998647,
6483,3.36729582998647;3.36729582998647;3.36729582998647,
6484,3.40119738166216;3.40119738166216;3.40119738166216,
6485,3.40119738166216;3.40119738166216;3.40119738166216,
6486,3.40119738166216;3.40119738166216;3.40119738166216,
6487,3.40119738166216;3.40119738166216;3.40119738166216,
6488,3.40119738166216;3.40119738166216;3.40119738166216,
6489,3.40119738166216;3.40119738166216;3.40119738166216,
6490,3.40119738166216;3.40119738166216;3.40119738166216,
6491,3.40119738166216;3.40119738166216;3.40119738166216,
6492,3.40119738166216;3.40119738166216;3.40119738166216,
6493,3.40119738166216;3.40119738166216;3.40119738166216,
6494,3.40119738166216;3.40119738166216;3.40119738166216,
6495,3.40119738166216;3.40119738166216;3.40119738166216,
6496,3.40119738166216;3.40119738166216;3.40119738166216,
6497,3.40119738166216;3.40119738166216;3.40119738166216,
6498,3.43398720448515;3.43398720448515;3.43398720448515,
6499,3.43398720448515;3.43398720448515;3.43398720448515,
6500,3.43398720448515;3.43398720448515;3.43398720448515,
6501,3.46573590279973;3.46573590279973;3.46573590279973,
6502,3.46573590279973;3.46573590279973;3.46573590279973,
6503,3.46573590279973;3.46573590279973;3.46573590279973,
6504,3.46573590279973;3.46573590279973;3.46573590279973,
6505,3.46573590279973;3.46573590279973;3.46573590279973,
6506,3.46573590279973;3.46573590279973;3.46573590279973,
6507,3.46573590279973;3.46573590279973;3.46573590279973,
6508,3.46573590279973;3.46573590279973;3.46573590279973,
6509,3.46573590279973;3.46573590279973;3.46573590279973,
6510,3.49650756146648;3.49650756146648;3.49650756146648,
6511,3.49650756146648;3.49650756146648;3.49650756146648,
6512,3.49650756146648;3.49650756146648;3.49650756146648,
6513,3.49650756146648;3.49650756146648;3.49650756146648,
6514,3.49650756146648;3.49650756146648;3.49650756146648,
6515,3.49650756146648;3.49650756146648;3.49650756146648,
6516,3.46573590279973;3.46573590279973;3.46573590279973,
6517,3.46573590279973;3.46573590279973;3.46573590279973,
6518,3.46573590279973;3.46573590279973;3.46573590279973,
